,word,tf,abstract,url,date
23635,animal,1.0,Tips for dog owners on training and preparing their pets for life in a co-op.,https://www.nytimes.com/2017/07/07/realestate/interview-prep-for-dogs.html,2017-07-07
23693,government,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23718,college,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23734,religion,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23741,independence,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23827,power,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23839,philosophy,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23844,competing,1.0,Do economic and societal pressures influence women’s career choices without our registering their impact?,https://parenting.blogs.nytimes.com/2012/04/24/the-unconscious-impact-of-the-conflict/,2012-04-24
23916,home,1.0,Florence Fabricant offers advice on what to do when a black-tie affair doesn’t live up to its billing.,https://dinersjournal.blogs.nytimes.com/2012/09/13/dear-flofab-black-tie-and-paper-plates/,2012-09-13
23960,communication,1.0,Florence Fabricant offers advice on what to do when a black-tie affair doesn’t live up to its billing.,https://dinersjournal.blogs.nytimes.com/2012/09/13/dear-flofab-black-tie-and-paper-plates/,2012-09-13
23967,trust,1.0,Florence Fabricant offers advice on what to do when a black-tie affair doesn’t live up to its billing.,https://dinersjournal.blogs.nytimes.com/2012/09/13/dear-flofab-black-tie-and-paper-plates/,2012-09-13
24053,rural,1.0,Florence Fabricant offers advice on what to do when a black-tie affair doesn’t live up to its billing.,https://dinersjournal.blogs.nytimes.com/2012/09/13/dear-flofab-black-tie-and-paper-plates/,2012-09-13
24097,social_media,1.0,"Next up from the founders of Diapers.com: Soap.com, an online drugstore.",https://bits.blogs.nytimes.com/2010/06/03/out-of-toothpaste-or-toilet-paper-buy-it-online/,2010-06-03
24105,computer,1.0,"Next up from the founders of Diapers.com: Soap.com, an online drugstore.",https://bits.blogs.nytimes.com/2010/06/03/out-of-toothpaste-or-toilet-paper-buy-it-online/,2010-06-03
24124,internet,1.0,"Next up from the founders of Diapers.com: Soap.com, an online drugstore.",https://bits.blogs.nytimes.com/2010/06/03/out-of-toothpaste-or-toilet-paper-buy-it-online/,2010-06-03
24189,work,1.0,"Next up from the founders of Diapers.com: Soap.com, an online drugstore.",https://bits.blogs.nytimes.com/2010/06/03/out-of-toothpaste-or-toilet-paper-buy-it-online/,2010-06-03
24212,technology,1.0,"Next up from the founders of Diapers.com: Soap.com, an online drugstore.",https://bits.blogs.nytimes.com/2010/06/03/out-of-toothpaste-or-toilet-paper-buy-it-online/,2010-06-03
24231,messaging,1.0,"Next up from the founders of Diapers.com: Soap.com, an online drugstore.",https://bits.blogs.nytimes.com/2010/06/03/out-of-toothpaste-or-toilet-paper-buy-it-online/,2010-06-03
24256,sleep,1.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24257,medical_emergency,1.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24265,family,1.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24270,prison,1.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24293,night,1.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24387,youth,1.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24435,children,2.0,"With his wife’s help, Jets left guard Matt Slauson is getting plenty of rest despite the birth of their first baby a week ago.",https://fifthdown.blogs.nytimes.com/2011/01/07/jets-slauson-first-time-father-sleeps-like-a-baby/,2011-01-07
24459,family,2.0,"Reams of data, straight to your smartphone. Imagine being certain your baby needs a diaper change, and determining with 97 percent accuracy if your baby is crying!",https://parenting.blogs.nytimes.com/2014/12/12/the-unmonitored-baby-is-not-worth-having/,2014-12-12
24546,hygiene,1.0,"Reams of data, straight to your smartphone. Imagine being certain your baby needs a diaper change, and determining with 97 percent accuracy if your baby is crying!",https://parenting.blogs.nytimes.com/2014/12/12/the-unmonitored-baby-is-not-worth-having/,2014-12-12
24581,youth,2.0,"Reams of data, straight to your smartphone. Imagine being certain your baby needs a diaper change, and determining with 97 percent accuracy if your baby is crying!",https://parenting.blogs.nytimes.com/2014/12/12/the-unmonitored-baby-is-not-worth-having/,2014-12-12
24629,children,3.0,"Reams of data, straight to your smartphone. Imagine being certain your baby needs a diaper change, and determining with 97 percent accuracy if your baby is crying!",https://parenting.blogs.nytimes.com/2014/12/12/the-unmonitored-baby-is-not-worth-having/,2014-12-12
24664,weakness,1.0,It required two things that don’t come naturally to me: acting helpless and asking for help.,https://www.nytimes.com/2018/10/04/style/how-i-trained-my-husband-to-be-a-dad.html,2018-10-04
24772,appearance,1.0,It required two things that don’t come naturally to me: acting helpless and asking for help.,https://www.nytimes.com/2018/10/04/style/how-i-trained-my-husband-to-be-a-dad.html,2018-10-04
24786,torment,1.0,It required two things that don’t come naturally to me: acting helpless and asking for help.,https://www.nytimes.com/2018/10/04/style/how-i-trained-my-husband-to-be-a-dad.html,2018-10-04
24800,party,1.0,It required two things that don’t come naturally to me: acting helpless and asking for help.,https://www.nytimes.com/2018/10/04/style/how-i-trained-my-husband-to-be-a-dad.html,2018-10-04
24870,journalism,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
24885,real_estate,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
24892,business,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
24954,shopping,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
24967,valuable,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
24981,economics,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
25004,negotiate,1.0,It’s starting to seem as if you can sell anything on a subscription basis. (Maybe even newspapers!),https://boss.blogs.nytimes.com/2012/03/07/have-you-tried-selling-with-a-subscription-model/,2012-03-07
25046,prison,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
25051,government,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
25078,stealing,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
25110,healing,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
25115,violence,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
25131,trust,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
25147,urban,1.0,Twenty-one people were charged Tuesday after the Georgia Bureau of Investigation said it found widespread abuse of patients at a specialized care facility northeast of Atlanta.,https://www.nytimes.com/2013/07/03/us/georgia-21-charged-after-inquiry-finds-alzheimers-patients-were-abused.html,2013-07-03
